code postal,insee,article,ville,ARTICLE,VILLE,libelle,region,nom region,dep,nom dep,longitude,latitude,codex,metaphone
15340,15226,,Sénezergues,,SENEZERGUES,SENEZERGUES,83,AUVERGNE,15,Cantal,44.7029977,2.4129574,S526,SNSRKS
15100,15227,,Sériers,,SERIERS,SERIERS,83,AUVERGNE,15,Cantal,44.9762486,3.0408231,S662,SRRS
15150,15228,,Siran,,SIRAN,SIRAN,83,AUVERGNE,15,Cantal,44.9545006,2.1270524,S650,SRN
15100,15229,,Soulages,,SOULAGES,SOULAGES,83,AUVERGNE,15,Cantal,45.0886091,3.2736196,S422,SLJS
15200,15230,,Sourniac,,SOURNIAC,SOURNIAC,83,AUVERGNE,15,Cantal,45.2774034,2.3404214,S652,SRNK
15170,15231,,Talizat,,TALIZAT,TALIZAT,83,AUVERGNE,15,Cantal,45.114435,3.045805,T423,TLST
15100,15232,,Tanavelle,,TANAVELLE,TANAVELLE,83,AUVERGNE,15,Cantal,45.022216,2.997881,T514,TNFL
15250,15233,,Teissières-de-Cornet,,TEISSIERES-DE-CORNET,TEISSIERES DE CORNET,83,AUVERGNE,15,Cantal,44.969757,2.355374,T262,TSRSTKRNT
15130,15234,,Teissières-lès-Bouliès,,TEISSIERES-LES-BOULIES,TEISSIERES LES BOULIES,83,AUVERGNE,15,Cantal,44.823168,2.543132,T262,TSRSLSPLS
15100,15235,Les,Ternes,LES,TERNES,LES TERNES,83,AUVERGNE,15,Cantal,44.9974856,3.014512,T652,TRNSLS
15800,15236,,Thiézac,,THIEZAC,THIEZAC,83,AUVERGNE,15,Cantal,45.014536,2.666824,T220,0SK
15100,15237,,Tiviers,,TIVIERS,TIVIERS,83,AUVERGNE,15,Cantal,45.060008,3.158559,T162,TFRS
15310,15238,,Tournemire,,TOURNEMIRE,TOURNEMIRE,83,AUVERGNE,15,Cantal,45.053705,2.483655,T655,TRNMR
15270,15240,,Trémouille,,TREMOUILLE,TREMOUILLE,83,AUVERGNE,15,Cantal,45.373067,2.675356,T654,TRML
15110,15241,La,Trinitat,LA,TRINITAT,LA TRINITAT,83,AUVERGNE,15,Cantal,44.7485264,2.9408673,T653,TRNTTL
15600,15242,Le,Trioulou,LE,TRIOULOU,LE TRIOULOU,83,AUVERGNE,15,Cantal,44.6689234,2.1875935,T644,TRLL
15400,15243,,Trizac,,TRIZAC,TRIZAC,83,AUVERGNE,15,Cantal,45.252374,2.539613,T622,TRSK
15300,15244,,Ussel,,USSEL,USSEL,83,AUVERGNE,15,Cantal,45.082355,2.93389,U240,ASL
15100,15245,,Vabres,,VABRES,VABRES,83,AUVERGNE,15,Cantal,45.035741,3.205672,V162,FPRS
15400,15246,,Valette,,VALETTE,VALETTE,83,AUVERGNE,15,Cantal,45.268605,2.60392,V430,FLT
15170,15247,,Valjouze,,VALJOUZE,VALJOUZE,83,AUVERGNE,15,Cantal,45.163905,3.060519,V422,FLS
15300,15248,,Valuéjols,,VALUEJOLS,VALUEJOLS,83,AUVERGNE,15,Cantal,45.053775,2.93361,V424,FLJLS
15380,15249,Le,Vaulmier,LE,VAULMIER,LE VAULMIER,83,AUVERGNE,15,Cantal,45.1891211,2.5676259,V456,FLMRL
15240,15250,,Vebret,,VEBRET,VEBRET,83,AUVERGNE,15,Cantal,45.340177,2.520056,V163,FPRT
15100,15251,,Védrines-Saint-Loup,,VEDRINES-SAINT-LOUP,VEDRINES ST LOUP,83,AUVERGNE,15,Cantal,45.070483,3.283468,V365,FTRNSSNTLP
15590,15252,,Velzic,,VELZIC,VELZIC,83,AUVERGNE,15,Cantal,45.001547,2.552907,V422,FLSK
15160,15253,,Vernols,,VERNOLS,VERNOLS,83,AUVERGNE,15,Cantal,45.226055,2.890025,V654,FRNLS
15350,15254,,Veyrières,,VEYRIERES,VEYRIERES,83,AUVERGNE,15,Cantal,45.331559,2.375706,V662,FRRS
15130,15255,,Vézac,,VEZAC,VEZAC,83,AUVERGNE,15,Cantal,44.891976,2.51916,V220,FSK
15160,15256,,Vèze,,VEZE,VEZE,83,AUVERGNE,15,Cantal,45.267089,2.993986,V200,FS
15130,15257,,Vezels-Roussy,,VEZELS-ROUSSY,VEZELS ROUSSY,83,AUVERGNE,15,Cantal,44.808381,2.585023,V242,FSLSRS
15800,15258,,Vic-sur-Cère,,VIC-SUR-CERE,VIC SUR CERE,83,AUVERGNE,15,Cantal,44.979945,2.62505,V262,FKSRSR
15500,15259,,Vieillespesse,,VIEILLESPESSE,VIEILLESPESSE,83,AUVERGNE,15,Cantal,45.12712,3.151366,V421,FLSPS
15120,15260,,Vieillevie,,VIEILLEVIE,VIEILLEVIE,83,AUVERGNE,15,Cantal,44.644956,2.41778,V410,FLF
15200,15261,Le,Vigean,LE,VIGEAN,LE VIGEAN,83,AUVERGNE,15,Cantal,45.2263863,2.3535251,V254,FJNL
15100,15262,,Villedieu,,VILLEDIEU,VILLEDIEU,83,AUVERGNE,15,Cantal,44.999981,3.062792,V430,FLT
15300,15263,,Virargues,,VIRARGUES,VIRARGUES,83,AUVERGNE,15,Cantal,45.12482,2.908451,V662,FRRKS
15220,15264,,Vitrac,,VITRAC,VITRAC,83,AUVERGNE,15,Cantal,44.814756,2.314626,V362,FTRK
15210,15265,,Ydes,,YDES,YDES,83,AUVERGNE,15,Cantal,45.347756,2.43987,Y320,ATS
15130,15266,,Yolet,,YOLET,YOLET,83,AUVERGNE,15,Cantal,44.928956,2.533688,Y430,ALT
15000,15267,,Ytrac,,YTRAC,YTRAC,83,AUVERGNE,15,Cantal,44.9166933,2.3618393,Y362,ATRK
15130,15267,,Ytrac,,YTRAC,YTRAC,83,AUVERGNE,15,Cantal,44.915525,2.36247,Y362,ATRK
15290,15268,Le,Rouget,LE,ROUGET,LE ROUGET,83,AUVERGNE,15,Cantal,44.8550221,2.232673,R234,RKTL
15140,15269,,Besse,,BESSE,BESSE,83,AUVERGNE,15,Cantal,45.0960351,2.34787,B200,PS
16500,16001,,Abzac,,ABZAC,ABZAC,54,POITOU-CHARENTES,16,Charente,46.10285,0.703083,A122,APSK
16700,16002,Les,Adjots,LES,ADJOTS,LES ADJOTS,54,POITOU-CHARENTES,16,Charente,46.077006,0.206984,A323,ATJTSLS
16110,16003,,Agris,,AGRIS,AGRIS,54,POITOU-CHARENTES,16,Charente,45.775275,0.334575,A262,AKRS
16190,16004,,Aignes-et-Puypéroux,,AIGNES-ET-PUYPEROUX,AIGNES ET PUYPEROUX,54,POITOU-CHARENTES,16,Charente,45.451075,0.14278,A252,ANSTPPRKS
16140,16005,,Aigre,,AIGRE,AIGRE,54,POITOU-CHARENTES,16,Charente,45.894815,0.00928,A260,AKR
16490,16007,,Alloue,,ALLOUE,ALLOUE,54,POITOU-CHARENTES,16,Charente,46.02627,0.51483,A400,AL
16140,16008,,Ambérac,,AMBERAC,AMBERAC,54,POITOU-CHARENTES,16,Charente,45.85261,0.06755,A516,AMPRK
16490,16009,,Ambernac,,AMBERNAC,AMBERNAC,54,POITOU-CHARENTES,16,Charente,45.98152,0.540595,A516,AMPRNK
16300,16010,,Ambleville,,AMBLEVILLE,AMBLEVILLE,54,POITOU-CHARENTES,16,Charente,45.558487,-0.222658,A514,AMPLFL
16560,16011,,Anais,,ANAIS,ANAIS,54,POITOU-CHARENTES,16,Charente,45.774035,0.209445,A520,ANS
16130,16012,,Angeac-Champagne,,ANGEAC-CHAMPAGNE,ANGEAC CHAMPAGNE,54,POITOU-CHARENTES,16,Charente,45.607696,-0.297712,A522,ANJKXMPN
16120,16013,,Angeac-Charente,,ANGEAC-CHARENTE,ANGEAC CHARENTE,54,POITOU-CHARENTES,16,Charente,45.630387,-0.075625,A522,ANJKXRNT
16300,16014,,Angeduc,,ANGEDUC,ANGEDUC,54,POITOU-CHARENTES,16,Charente,45.474643,-0.05092,A523,ANJTK
16000,16015,,Angoulême,,ANGOULEME,ANGOULEME,54,POITOU-CHARENTES,16,Charente,45.645672,0.14514,A524,ANKLM
16500,16016,,Ansac-sur-Vienne,,ANSAC-SUR-VIENNE,ANSAC SUR VIENNE,54,POITOU-CHARENTES,16,Charente,45.993895,0.645835,A522,ANSKSRFN
16170,16017,,Anville,,ANVILLE,ANVILLE,54,POITOU-CHARENTES,16,Charente,45.831174,-0.111819,A514,ANFL
16130,16018,,Ars,,ARS,ARS,54,POITOU-CHARENTES,16,Charente,45.642875,-0.384056,A620,ARS
16290,16019,,Asnières-sur-Nouère,,ASNIERES-SUR-NOUERE,ASNIERES SUR NOUERE,54,POITOU-CHARENTES,16,Charente,45.710685,0.046915,A256,ASNRSSRNR
16390,16020,,Aubeterre-sur-Dronne,,AUBETERRE-SUR-DRONNE,AUBETERRE SUR DRONNE,54,POITOU-CHARENTES,16,Charente,45.270025,0.171365,A136,APTRSRTRN
16250,16021,,Aubeville,,AUBEVILLE,AUBEVILLE,54,POITOU-CHARENTES,16,Charente,45.497077,-0.021117,A114,APFL
16460,16023,,Aunac,,AUNAC,AUNAC,54,POITOU-CHARENTES,16,Charente,45.915802,0.244713,A520,ANK
16560,16024,,Aussac-Vadalle,,AUSSAC-VADALLE,AUSSAC VADALLE,54,POITOU-CHARENTES,16,Charente,45.81905,0.20002,A221,ASKFTL
16360,16025,,Baignes-Sainte-Radegonde,,BAIGNES-SAINTE-RADEGONDE,BAIGNES STE RADEGONDE,54,POITOU-CHARENTES,16,Charente,45.38408,-0.236294,B252,PNSSNTRTKNT
16430,16026,,Balzac,,BALZAC,BALZAC,54,POITOU-CHARENTES,16,Charente,45.714545,0.14475,B422,PLSK
16140,16027,,Barbezières,,BARBEZIERES,BARBEZIERES,54,POITOU-CHARENTES,16,Charente,45.909685,-0.087969,B612,PRPSRS
16300,16028,,Barbezieux-Saint-Hilaire,,BARBEZIEUX-SAINT-HILAIRE,BARBEZIEUX ST HILAIRE,54,POITOU-CHARENTES,16,Charente,45.47094,-0.155134,B612,PRPSKSSNTLR
16210,16029,,Bardenac,,BARDENAC,BARDENAC,54,POITOU-CHARENTES,16,Charente,45.300392,-0.013911,B635,PRTNK
16300,16030,,Barret,,BARRET,BARRET,54,POITOU-CHARENTES,16,Charente,45.488685,-0.205069,B630,PRT
16700,16031,,Barro,,BARRO,BARRO,54,POITOU-CHARENTES,16,Charente,45.998984,0.227127,B600,PR
16120,16032,,Bassac,,BASSAC,BASSAC,54,POITOU-CHARENTES,16,Charente,45.664465,-0.107872,B220,PSK
16460,16033,,Bayers,,BAYERS,BAYERS,54,POITOU-CHARENTES,16,Charente,45.9210425,0.2287095,B620,PRS
16210,16034,,Bazac,,BAZAC,BAZAC,54,POITOU-CHARENTES,16,Charente,45.23169,0.049666,B220,PSK
16450,16035,,Beaulieu-sur-Sonnette,,BEAULIEU-SUR-SONNETTE,BEAULIEU SUR SONNETTE,54,POITOU-CHARENTES,16,Charente,45.924969,0.383888,B426,PLSRSNT
16250,16036,,Bécheresse,,BECHERESSE,BECHERESSE,54,POITOU-CHARENTES,16,Charente,45.499754,0.083438,B262,PXRS
16210,16037,,Bellon,,BELLON,BELLON,54,POITOU-CHARENTES,16,Charente,45.302179,0.119569,B450,PLN
16350,16038,,Benest,,BENEST,BENEST,54,POITOU-CHARENTES,16,Charente,46.039035,0.452395,B523,PNST
16700,16039,,Bernac,,BERNAC,BERNAC,54,POITOU-CHARENTES,16,Charente,46.04449,0.172315,B652,PRNK
16480,16040,,Berneuil,,BERNEUIL,BERNEUIL,54,POITOU-CHARENTES,16,Charente,45.394166,-0.074346,B654,PRNL
16250,16041,,Bessac,,BESSAC,BESSAC,54,POITOU-CHARENTES,16,Charente,45.42976,-0.018684,B220,PSK
16140,16042,,Bessé,,BESSE,BESSE,54,POITOU-CHARENTES,16,Charente,45.956415,0.07628,B200,PS
16170,16043,,Bignac,,BIGNAC,BIGNAC,54,POITOU-CHARENTES,16,Charente,45.796339,0.061523,B252,PNK
16700,16044,,Bioussac,,BIOUSSAC,BIOUSSAC,54,POITOU-CHARENTES,16,Charente,46.032303,0.273932,B220,PSK
16120,16045,,Birac,,BIRAC,BIRAC,54,POITOU-CHARENTES,16,Charente,45.560775,-0.063629,B620,PRK
16250,16046,,Blanzac-Porcheresse,,BLANZAC-PORCHERESSE,BLANZAC PORCHERESSE,54,POITOU-CHARENTES,16,Charente,45.475435,0.031465,B452,PLNSKPRXRS
16320,16047,,Blanzaguet-Saint-Cybard,,BLANZAGUET-SAINT-CYBARD,BLANZAGUET ST CYBARD,54,POITOU-CHARENTES,16,Charente,45.469398,0.319972,B452,PLNSKTSNTSPRT
16480,16048,,Boisbreteau,,BOISBRETEAU,BOISBRETEAU,54,POITOU-CHARENTES,16,Charente,45.323517,-0.152437,B216,PSPRT
16390,16049,,Bonnes,,BONNES,BONNES,54,POITOU-CHARENTES,16,Charente,45.241545,0.148515,B520,PNS
16120,16050,,Bonneuil,,BONNEUIL,BONNEUIL,54,POITOU-CHARENTES,16,Charente,45.57666,-0.140318,B540,PNL
16170,16051,,Bonneville,,BONNEVILLE,BONNEVILLE,54,POITOU-CHARENTES,16,Charente,45.838105,-0.039849,B514,PNFL
16190,16052,,BORS DE MONTMOREAU,,BORS DE MONTMOREAU,BORS DE MONTMOREAU,54,POITOU-CHARENTES,16,Charente,45.345242,0.16793,B623,PRSTMNTMR
16360,16053,,BORS DE BAIGNES,,BORS DE BAIGNES,BORS DE BAIGNES,54,POITOU-CHARENTES,16,Charente,45.329399,-0.1939,B623,PRSTPNS
16350,16054,Le,Bouchage,LE,BOUCHAGE,LE BOUCHAGE,54,POITOU-CHARENTES,16,Charente,46.04752,0.376973,B224,PXJL
16410,16055,,Bouëx,,BOUEX,BOUEX,54,POITOU-CHARENTES,16,Charente,45.618899,0.320708,B200,PKS
16200,16056,,Bourg-Charente,,BOURG-CHARENTE,BOURG CHARENTE,54,POITOU-CHARENTES,16,Charente,45.672495,-0.224388,B626,PRKXRNT
16120,16057,,Bouteville,,BOUTEVILLE,BOUTEVILLE,54,POITOU-CHARENTES,16,Charente,45.599174,-0.13545,B314,PTFL
16100,16058,,Boutiers-Saint-Trojan,,BOUTIERS-SAINT-TROJAN,BOUTIERS ST TROJAN,54,POITOU-CHARENTES,16,Charente,45.71263,-0.298573,B362,PTRSSNTTRJN
16240,16059,,Brettes,,BRETTES,BRETTES,54,POITOU-CHARENTES,16,Charente,46.005421,0.040086,B632,PRTS
16370,16060,,Bréville,,BREVILLE,BREVILLE,54,POITOU-CHARENTES,16,Charente,45.796425,-0.261489,B614,PRFL
16590,16061,,Brie,,BRIE,BRIE,54,POITOU-CHARENTES,16,Charente,45.737154,0.240013,B600,PR
16300,16062,,Brie-sous-Barbezieux,,BRIE-SOUS-BARBEZIEUX,BRIE SOUS BARBEZIEUX,54,POITOU-CHARENTES,16,Charente,45.42491,-0.039584,B622,PRSSPRPSKS
16210,16063,,Brie-sous-Chalais,,BRIE-SOUS-CHALAIS,BRIE SOUS CHALAIS,54,POITOU-CHARENTES,16,Charente,45.314933,0.00725,B622,PRSSXLS
16420,16064,,Brigueuil,,BRIGUEUIL,BRIGUEUIL,54,POITOU-CHARENTES,16,Charente,45.953792,0.857945,B624,PRKL
16500,16065,,Brillac,,BRILLAC,BRILLAC,54,POITOU-CHARENTES,16,Charente,46.0623,0.7745,B642,PRLK
16480,16066,,Brossac,,BROSSAC,BROSSAC,54,POITOU-CHARENTES,16,Charente,45.330905,-0.044425,B622,PRSK
16110,16067,,Bunzac,,BUNZAC,BUNZAC,54,POITOU-CHARENTES,16,Charente,45.700537,0.351212,B522,PNSK
16260,16068,,Cellefrouin,,CELLEFROUIN,CELLEFROUIN,54,POITOU-CHARENTES,16,Charente,45.891695,0.38906,C416,SLFRN
16230,16069,,Cellettes,,CELLETTES,CELLETTES,54,POITOU-CHARENTES,16,Charente,45.863555,0.14726,C432,SLTS
16150,16070,,Chabanais,,CHABANAIS,CHABANAIS,54,POITOU-CHARENTES,16,Charente,45.873614,0.71871,C152,XPNS
16150,16071,,Chabrac,,CHABRAC,CHABRAC,54,POITOU-CHARENTES,16,Charente,45.932231,0.73833,C162,XPRK
16250,16072,,Chadurie,,CHADURIE,CHADURIE,54,POITOU-CHARENTES,16,Charente,45.495663,0.137906,C360,XTR
16210,16073,,Chalais,,CHALAIS,CHALAIS,54,POITOU-CHARENTES,16,Charente,45.2732373,0.0397772,C420,XLS
16300,16074,,Challignac,,CHALLIGNAC,CHALLIGNAC,54,POITOU-CHARENTES,16,Charente,45.416211,-0.079554,C425,XLNK
16250,16075,,Champagne-Vigny,,CHAMPAGNE-VIGNY,CHAMPAGNE VIGNY,54,POITOU-CHARENTES,16,Charente,45.507765,0.036349,C512,XMPNFN
16350,16076,,Champagne-Mouton,,CHAMPAGNE-MOUTON,CHAMPAGNE MOUTON,54,POITOU-CHARENTES,16,Charente,45.99366,0.409085,C512,XMPNMTN
16290,16077,,Champmillon,,CHAMPMILLON,CHAMPMILLON,54,POITOU-CHARENTES,16,Charente,45.638715,-0.000489,C515,XMPMLN
16430,16078,,Champniers,,CHAMPNIERS,CHAMPNIERS,54,POITOU-CHARENTES,16,Charente,45.714807,0.207096,C515,XMPNRS
16360,16079,,Chantillac,,CHANTILLAC,CHANTILLAC,54,POITOU-CHARENTES,16,Charente,45.322705,-0.255174,C534,XNTLK
16140,16081,La,Chapelle,LA,CHAPELLE,LA CHAPELLE,54,POITOU-CHARENTES,16,Charente,45.84016,0.035335,C144,XPLL
16320,16082,,Charmant,,CHARMANT,CHARMANT,54,POITOU-CHARENTES,16,Charente,45.495845,0.184021,C655,XRMNT
16140,16083,,Charmé,,CHARME,CHARME,54,POITOU-CHARENTES,16,Charente,45.953066,0.116407,C650,XRM
16380,16084,,Charras,,CHARRAS,CHARRAS,54,POITOU-CHARENTES,16,Charente,45.54322,0.415335,C620,XRS
16260,16085,,Chasseneuil-sur-Bonnieure,,CHASSENEUIL-SUR-BONNIEURE,CHASSENEUIL SUR BONNIEURE,54,POITOU-CHARENTES,16,Charente,45.82447,0.4502,C254,XSNLSRPNR
16150,16086,,Chassenon,,CHASSENON,CHASSENON,54,POITOU-CHARENTES,16,Charente,45.851805,0.764305,C255,XSNN
16350,16087,,Chassiecq,,CHASSIECQ,CHASSIECQ,54,POITOU-CHARENTES,16,Charente,45.953517,0.378588,C220,XSK
16200,16088,,Chassors,,CHASSORS,CHASSORS,54,POITOU-CHARENTES,16,Charente,45.69714,-0.210159,C262,XSRS
16100,16089,,Châteaubernard,,CHATEAUBERNARD,CHATEAUBERNARD,54,POITOU-CHARENTES,16,Charente,45.67149,-0.313384,C316,XTPRNRT
16120,16090,,Châteauneuf-sur-Charente,,CHATEAUNEUF-SUR-CHARENTE,CHATEAUNEUF SUR CHARENTE,54,POITOU-CHARENTES,16,Charente,45.59851,-0.051824,C351,XTNFSRXRNT
16480,16091,,Châtignac,,CHATIGNAC,CHATIGNAC,54,POITOU-CHARENTES,16,Charente,45.346572,-0.00982,C325,XTNK
16320,16092,,Chavenat,,CHAVENAT,CHAVENAT,54,POITOU-CHARENTES,16,Charente,45.455988,0.169142,C153,XFNT
16380,16093,,Chazelles,,CHAZELLES,CHAZELLES,54,POITOU-CHARENTES,16,Charente,45.647095,0.36628,C242,XSLS
16460,16094,,Chenommet,,CHENOMMET,CHENOMMET,54,POITOU-CHARENTES,16,Charente,45.93711,0.244125,C553,XNMT
16460,16095,,Chenon,,CHENON,CHENON,54,POITOU-CHARENTES,16,Charente,45.949565,0.24444,C550,XNN
16310,16096,,Cherves-Châtelars,,CHERVES-CHATELARS,CHERVES CHATELARS,54,POITOU-CHARENTES,16,Charente,45.811442,0.547279,C612,XRFSXTLRS
16370,16097,,Cherves-Richemont,,CHERVES-RICHEMONT,CHERVES RICHEMONT,54,POITOU-CHARENTES,16,Charente,45.739768,-0.355731,C612,XRFSRXMNT
16240,16098,La,Chèvrerie,LA,CHEVRERIE,LA CHEVRERIE,54,POITOU-CHARENTES,16,Charente,46.04713,0.1389,C166,XFRRL
16480,16099,,Chillac,,CHILLAC,CHILLAC,54,POITOU-CHARENTES,16,Charente,45.364815,-0.081874,C420,XLK
16150,16100,,Chirac,,CHIRAC,CHIRAC,54,POITOU-CHARENTES,16,Charente,45.913796,0.655034,C620,XRK
16440,16101,,Claix,,CLAIX,CLAIX,54,POITOU-CHARENTES,16,Charente,45.560764,0.041827,C420,KLKS
16100,16102,,Cognac,,COGNAC,COGNAC,54,POITOU-CHARENTES,16,Charente,45.69754,-0.32859,C252,KNK
16320,16103,,Combiers,,COMBIERS,COMBIERS,54,POITOU-CHARENTES,16,Charente,45.491617,0.415875,C516,KMPRS
16700,16104,,Condac,,CONDAC,CONDAC,54,POITOU-CHARENTES,16,Charente,46.024625,0.225885,C532,KNTK
16360,16105,,Condéon,,CONDEON,CONDEON,54,POITOU-CHARENTES,16,Charente,45.40718,-0.136754,C535,KNTN
16500,16106,,Confolens,,CONFOLENS,CONFOLENS,54,POITOU-CHARENTES,16,Charente,46.014085,0.67182,C514,KNFLNS
16560,16107,,Coulgens,,COULGENS,COULGENS,54,POITOU-CHARENTES,16,Charente,45.810365,0.28701,C425,KLJNS
16330,16108,,Coulonges,,COULONGES,COULONGES,54,POITOU-CHARENTES,16,Charente,45.83339,0.09131,C452,KLNJS
16200,16109,,Courbillac,,COURBILLAC,COURBILLAC,54,POITOU-CHARENTES,16,Charente,45.767636,-0.180529,C614,KRPLK
16240,16110,,Courcôme,,COURCOME,COURCOME,54,POITOU-CHARENTES,16,Charente,45.991125,0.137175,C625,KRKM
16190,16111,,Courgeac,,COURGEAC,COURGEAC,54,POITOU-CHARENTES,16,Charente,45.395995,0.085385,C622,KRJK
16210,16112,,Courlac,,COURLAC,COURLAC,54,POITOU-CHARENTES,16,Charente,45.30163,0.078996,C642,KRLK
16400,16113,La,Couronne,LA,COURONNE,LA COURONNE,54,POITOU-CHARENTES,16,Charente,45.608216,0.102157,C654,KRNL
16460,16114,,Couture,,COUTURE,COUTURE,54,POITOU-CHARENTES,16,Charente,45.929663,0.284379,C360,KTR
16250,16115,,Cressac-Saint-Genis,,CRESSAC-SAINT-GENIS,CRESSAC ST GENIS,54,POITOU-CHARENTES,16,Charente,45.445475,0.012055,C622,KRSKSNTJNS
16300,16116,,Criteuil-la-Magdeleine,,CRITEUIL-LA-MAGDELEINE,CRITEUIL LA MAGDELEINE,54,POITOU-CHARENTES,16,Charente,45.538375,-0.215499,C634,KRTLLMKTLN
16210,16117,,Curac,,CURAC,CURAC,54,POITOU-CHARENTES,16,Charente,45.294693,0.026772,C620,KRK
16190,16118,,Deviat,,DEVIAT,DEVIAT,54,POITOU-CHARENTES,16,Charente,45.417315,0.008875,D130,TFT
16410,16119,,Dignac,,DIGNAC,DIGNAC,54,POITOU-CHARENTES,16,Charente,45.55542,0.27685,D252,TNK
16410,16120,,Dirac,,DIRAC,DIRAC,54,POITOU-CHARENTES,16,Charente,45.603783,0.247686,D620,TRK
16290,16121,,Douzat,,DOUZAT,DOUZAT,54,POITOU-CHARENTES,16,Charente,45.71248,0.001515,D230,TST
16140,16122,,Ébréon,,EBREON,EBREON,54,POITOU-CHARENTES,16,Charente,45.937725,0.03145,E165,APRN
16170,16123,,Échallat,,ECHALLAT,ECHALLAT,54,POITOU-CHARENTES,16,Charente,45.7226,-0.042594,E243,AXLT
16220,16124,,Écuras,,ECURAS,ECURAS,54,POITOU-CHARENTES,16,Charente,45.684143,0.567132,E262,AKRS
16320,16125,,Édon,,EDON,EDON,54,POITOU-CHARENTES,16,Charente,45.487855,0.355115,E350,ATN
16240,16127,,Empuré,,EMPURE,EMPURE,54,POITOU-CHARENTES,16,Charente,46.023095,0.05241,E516,AMPR
16490,16128,,Épenède,,EPENEDE,EPENEDE,54,POITOU-CHARENTES,16,Charente,46.06352,0.54018,E153,APNT
16120,16129,,Éraville,,ERAVILLE,ERAVILLE,54,POITOU-CHARENTES,16,Charente,45.574749,-0.086153,E614,ARFL
16210,16130,Les,Essards,LES,ESSARDS,LES ESSARDS,54,POITOU-CHARENTES,16,Charente,45.24053,0.11655,E263,ASRTSLS
16500,16131,,Esse,,ESSE,ESSE,54,POITOU-CHARENTES,16,Charente,46.032255,0.72122,E200,AS
16150,16132,,Étagnac,,ETAGNAC,ETAGNAC,54,POITOU-CHARENTES,16,Charente,45.895905,0.77679,E325,ATNK
16250,16133,,Étriac,,ETRIAC,ETRIAC,54,POITOU-CHARENTES,16,Charente,45.528062,-0.025563,E362,ATRK
16150,16134,,Exideuil,,EXIDEUIL,EXIDEUIL,54,POITOU-CHARENTES,16,Charente,45.886231,0.672247,E234,AKSTL
16220,16135,,Eymouthiers,,EYMOUTHIERS,EYMOUTHIERS,54,POITOU-CHARENTES,16,Charente,45.642506,0.5432,E536,AM0RS
16700,16136,La,Faye,LA,FAYE,LA FAYE,54,POITOU-CHARENTES,16,Charente,46.020555,0.14534,F400,FL
16380,16137,,Feuillade,,FEUILLADE,FEUILLADE,54,POITOU-CHARENTES,16,Charente,45.60727,0.4714,F430,FLT
16730,16138,,Fléac,,FLEAC,FLEAC,54,POITOU-CHARENTES,16,Charente,45.665533,0.096955,F420,FLK
16200,16139,,Fleurac,,FLEURAC,FLEURAC,54,POITOU-CHARENTES,16,Charente,45.72026,-0.084264,F462,FLRK
16230,16140,,Fontclaireau,,FONTCLAIREAU,FONTCLAIREAU,54,POITOU-CHARENTES,16,Charente,45.894729,0.201679,F532,FNTKLR
16230,16141,,Fontenille,,FONTENILLE,FONTENILLE,54,POITOU-CHARENTES,16,Charente,45.91797,0.164725,F535,FNTNL
16240,16142,La,Forêt-de-Tessé,LA,FORET-DE-TESSE,LA FORET DE TESSE,54,POITOU-CHARENTES,16,Charente,46.080475,0.081755,F633,FRTTTSL
16410,16143,,Fouquebrune,,FOUQUEBRUNE,FOUQUEBRUNE,54,POITOU-CHARENTES,16,Charente,45.527627,0.210937,F216,FKPRN
16140,16144,,Fouqueure,,FOUQUEURE,FOUQUEURE,54,POITOU-CHARENTES,16,Charente,45.883838,0.072174,F260,FKR
16200,16145,,Foussignac,,FOUSSIGNAC,FOUSSIGNAC,54,POITOU-CHARENTES,16,Charente,45.713225,-0.123882,F225,FSNK
16410,16146,,Garat,,GARAT,GARAT,54,POITOU-CHARENTES,16,Charente,45.625932,0.262692,G630,KRT
16320,16147,,Gardes-le-Pontaroux,,GARDES-LE-PONTAROUX,GARDES LE PONTAROUX,54,POITOU-CHARENTES,16,Charente,45.519229,0.305091,G632,KRTSLPNTRKS
16170,16148,,Genac,,GENAC,GENAC,54,POITOU-CHARENTES,16,Charente,45.79827,0.02569,G520,JNK
16270,16149,,Genouillac,,GENOUILLAC,GENOUILLAC,54,POITOU-CHARENTES,16,Charente,45.852313,0.570801,G542,JNLK
16130,16150,,Gensac-la-Pallue,,GENSAC-LA-PALLUE,GENSAC LA PALLUE,54,POITOU-CHARENTES,16,Charente,45.65112,-0.252511,G522,JNSKLPL
16130,16151,,Genté,,GENTE,GENTE,54,POITOU-CHARENTES,16,Charente,45.6277966,-0.3136498,G530,JNT
16130,16152,,Gimeux,,GIMEUX,GIMEUX,54,POITOU-CHARENTES,16,Charente,45.63612,-0.369689,G520,JMKS
16200,16153,,Gondeville,,GONDEVILLE,GONDEVILLE,54,POITOU-CHARENTES,16,Charente,45.67034,-0.150714,G531,KNTFL
16160,16154,,Gond-Pontouvre,,GOND-PONTOUVRE,GOND PONTOUVRE,54,POITOU-CHARENTES,16,Charente,45.679539,0.1683,G531,KNTPNTFR
16140,16155,Les,Gours,LES,GOURS,LES GOURS,54,POITOU-CHARENTES,16,Charente,45.96215,-0.067729,G624,KRSLS
16170,16156,,Gourville,,GOURVILLE,GOURVILLE,54,POITOU-CHARENTES,16,Charente,45.83302,-0.014194,G614,KRFL
